"back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
20141007,"세종",2,0
20141007,"울산",1,0
20141007,"울산",2,1
20141007,"인천",1,0
20141007,"인천",2,0
20141007,"전남",1,4
20141007,"전남",2,4
20141007,"전북",1,1
20141007,"전북",2,0
20141007,"제주",1,0
20141007,"제주",2,0
20141007,"충남",1,1
20141007,"충남",2,1
20141007,"충북",1,0
20141007,"충북",2,3
20141008,"강원",1,0
20141008,"강원",2,0
20141008,"경기",1,7
20141008,"경기",2,7
20141008,"경남",1,1
20141008,"경남",2,3
20141008,"경북",1,3
20141008,"경북",2,2
20141008,"광주",1,1
20141008,"광주",2,0
20141008,"대구",1,1
20141008,"대구",2,1
20141008,"대전",1,2
20141008,"대전",2,1
20141008,"부산",1,4
20141008,"부산",2,2
20141008,"서울",1,2
20141008,"서울",2,1
20141008,"세종",1,0
20141008,"세종",2,0
20141008,"울산",1,0
20141008,"울산",2,0
20141008,"인천",1,2
20141008,"인천",2,0
20141008,"전남",1,4
20141008,"전남",2,3
20141008,"전북",1,1
20141008,"전북",2,1
20141008,"제주",1,0
20141008,"제주",2,0
20141008,"충남",1,0
20141008,"충남",2,0
20141008,"충북",1,2
20141008,"충북",2,2
20141009,"강원",1,1
20141009,"강원",2,2
20141009,"경기",1,2
20141009,"경기",2,7
20141009,"경남",1,1
20141009,"경남",2,1
20141009,"경북",1,2
20141009,"경북",2,0
20141009,"광주",1,0
20141009,"광주",2,1
20141009,"대구",1,0
20141009,"대구",2,0
20141009,"대전",1,0
20141009,"대전",2,0
20141009,"부산",1,3
20141009,"부산",2,2
20141009,"서울",1,3
20141009,"서울",2,3
20141009,"세종",1,0
20141009,"세종",2,0
20141009,"울산",1,1
20141009,"울산",2,1
20141009,"인천",1,2
20141009,"인천",2,2
20141009,"전남",1,2
20141009,"전남",2,0
20141009,"전북",1,1
20141009,"전북",2,0
20141009,"제주",1,0
20141009,"제주",2,0
20141009,"충남",1,1
20141009,"충남",2,0
20141009,"충북",1,0
20141009,"충북",2,1
20141010,"강원",1,0
20141010,"강원",2,0
20141010,"경기",1,3
20141010,"경기",2,5
20141010,"경남",1,3
20141010,"경남",2,2
20141010,"경북",1,4
20141010,"경북",2,4
20141010,"광주",1,1
20141010,"광주",2,1
20141010,"대구",1,1
20141010,"대구",2,2
20141010,"대전",1,1
20141010,"대전",2,0
20141010,"부산",1,2
20141010,"부산",2,3
20141010,"서울",1,3
20141010,"서울",2,1
20141010,"세종",1,0
20141010,"세종",2,1
20141010,"울산",1,1
20141010,"울산",2,1
20141010,"인천",1,0
20141010,"인천",2,0
20141010,"전남",1,1
20141010,"전남",2,0
20141010,"전북",1,1
20141010,"전북",2,1
20141010,"제주",1,0
20141010,"제주",2,0
20141010,"충남",1,0
20141010,"충남",2,0
20141010,"충북",1,2
20141010,"충북",2,1
20141011,"강원",1,2
20141011,"강원",2,2
20141011,"경기",1,0
20141011,"경기",2,4
20141011,"경남",1,0
20141011,"경남",2,5
20141011,"경북",1,1
20141011,"경북",2,1
20141011,"광주",1,1
20141011,"광주",2,1
20141011,"대구",1,1
20141011,"대구",2,3
20141011,"대전",1,0
20141011,"대전",2,0
20141011,"부산",1,1
20141011,"부산",2,2
20141011,"서울",1,5
20141011,"서울",2,5
20141011,"세종",1,1
20141011,"세종",2,0
20141011,"울산",1,0
20141011,"울산",2,0
20141011,"인천",1,1
20141011,"인천",2,0
20141011,"전남",1,1
20141011,"전남",2,1
20141011,"전북",1,0
20141011,"전북",2,2
20141011,"제주",1,0
20141011,"제주",2,0
20141011,"충남",1,0
20141011,"충남",2,0
20141011,"충북",1,0
20141011,"충북",2,0
20141012,"강원",1,0
20141012,"강원",2,0
20141012,"경기",1,1
20141012,"경기",2,3
20141012,"경남",1,2
20141012,"경남",2,2
20141012,"경북",1,1
20141012,"경북",2,2
20141012,"광주",1,0
20141012,"광주",2,0
20141012,"대구",1,0
20141012,"대구",2,1
20141012,"대전",1,0
20141012,"대전",2,0
20141012,"부산",1,3
20141012,"부산",2,0
20141012,"서울",1,4
20141012,"서울",2,2
20141012,"세종",1,0
20141012,"세종",2,0
20141012,"울산",1,0
20141012,"울산",2,0
20141012,"인천",1,1
20141012,"인천",2,2
20141012,"전남",1,1
20141012,"전남",2,1
20141012,"전북",1,0
20141012,"전북",2,1
20141012,"제주",1,0
20141012,"제주",2,0
20141012,"충남",1,0
20141012,"충남",2,1
20141012,"충북",1,0
20141012,"충북",2,2
20141013,"강원",1,0
20141013,"강원",2,2
20141013,"경기",1,5
20141013,"경기",2,4
20141013,"경남",1,1
20141013,"경남",2,4
20141013,"경북",1,1
20141013,"경북",2,3
20141013,"광주",1,0
20141013,"광주",2,1
20141013,"대구",1,1
20141013,"대구",2,2
20141013,"대전",1,2
20141013,"대전",2,0
20141013,"부산",1,5
20141013,"부산",2,2
20141013,"서울",1,5
20141013,"서울",2,4
20141013,"세종",1,0
20141013,"세종",2,1
20141013,"울산",1,1
20141013,"울산",2,0
20141013,"인천",1,1
20141013,"인천",2,0
20141013,"전남",1,0
20141013,"전남",2,0
20141013,"전북",1,2
20141013,"전북",2,1
20141013,"제주",1,1
20141013,"제주",2,0
20141013,"충남",1,1
20141013,"충남",2,2
20141013,"충북",1,0
20141013,"충북",2,1
20141014,"강원",1,3
20141014,"강원",2,1
20141014,"경기",1,4
20141014,"경기",2,4
20141014,"경남",1,5
20141014,"경남",2,3
20141014,"경북",1,1
20141014,"경북",2,2
20141014,"광주",1,0
20141014,"광주",2,0
20141014,"대구",1,0
20141014,"대구",2,0
20141014,"대전",1,2
20141014,"대전",2,2
20141014,"부산",1,2
20141014,"부산",2,3
20141014,"서울",1,0
20141014,"서울",2,4
20141014,"세종",1,0
20141014,"세종",2,0
20141014,"울산",1,0
20141014,"울산",2,0
20141014,"인천",1,0
20141014,"인천",2,0
20141014,"전남",1,2
20141014,"전남",2,0
20141014,"전북",1,2
20141014,"전북",2,3
20141014,"제주",1,0
20141014,"제주",2,1
20141014,"충남",1,1
20141014,"충남",2,1
20141014,"충북",1,3
20141014,"충북",2,1
20141015,"강원",1,0
20141015,"강원",2,0
20141015,"경기",1,4
20141015,"경기",2,5
20141015,"경남",1,1
20141015,"경남",2,3
20141015,"경북",1,1
20141015,"경북",2,2
20141015,"광주",1,0
20141015,"광주",2,1
20141015,"대구",1,1
20141015,"대구",2,2
20141015,"대전",1,0
20141015,"대전",2,1
20141015,"부산",1,2
20141015,"부산",2,3
20141015,"서울",1,5
20141015,"서울",2,8
20141015,"세종",1,0
20141015,"세종",2,0
20141015,"울산",1,0
20141015,"울산",2,0
20141015,"인천",1,0
20141015,"인천",2,3
20141015,"전남",1,3
20141015,"전남",2,0
20141015,"전북",1,0
20141015,"전북",2,1
20141015,"제주",1,0
20141015,"제주",2,1
20141015,"충남",1,0
20141015,"충남",2,1
20141015,"충북",1,0
20141015,"충북",2,1
20141016,"강원",1,1
20141016,"강원",2,2
20141016,"경기",1,4
20141016,"경기",2,1
20141016,"경남",1,1
20141016,"경남",2,2
20141016,"경북",1,1
20141016,"경북",2,2
20141016,"광주",1,1
20141016,"광주",2,0
20141016,"대구",1,1
20141016,"대구",2,2
20141016,"대전",1,0
20141016,"대전",2,1
20141016,"부산",1,3
20141016,"부산",2,1
20141016,"서울",1,1
20141016,"서울",2,6
20141016,"세종",1,0
20141016,"세종",2,0
20141016,"울산",1,0
20141016,"울산",2,0
20141016,"인천",1,2
20141016,"인천",2,0
20141016,"전남",1,2
20141016,"전남",2,2
20141016,"전북",1,0
20141016,"전북",2,1
20141016,"제주",1,0
20141016,"제주",2,0
20141016,"충남",1,0
20141016,"충남",2,1
20141016,"충북",1,1
20141016,"충북",2,0
20141017,"강원",1,1
20141017,"강원",2,0
20141017,"경기",1,4
20141017,"경기",2,2
20141017,"경남",1,1
20141017,"경남",2,1
20141017,"경북",1,2
20141017,"경북",2,3
20141017,"광주",1,0
20141017,"광주",2,3
20141017,"대구",1,4
20141017,"대구",2,1
20141017,"대전",1,0
20141017,"대전",2,0
20141017,"부산",1,2
20141017,"부산",2,1
20141017,"서울",1,3
20141017,"서울",2,4
20141017,"세종",1,0
20141017,"세종",2,0
20141017,"울산",1,0
20141017,"울산",2,0
20141017,"인천",1,1
20141017,"인천",2,1
20141017,"전남",1,1
20141017,"전남",2,2
20141017,"전북",1,4
20141017,"전북",2,2
20141017,"제주",1,0
20141017,"제주",2,0
20141017,"충남",1,0
20141017,"충남",2,1
20141017,"충북",1,0
20141017,"충북",2,1
20141018,"강원",1,0
20141018,"강원",2,1
20141018,"경기",1,5
20141018,"경기",2,4
20141018,"경남",1,2
20141018,"경남",2,2
20141018,"경북",1,0
20141018,"경북",2,0
20141018,"광주",1,2
20141018,"광주",2,2
20141018,"대구",1,3
20141018,"대구",2,0
20141018,"대전",1,0
20141018,"대전",2,1
20141018,"부산",1,2
20141018,"부산",2,1
20141018,"서울",1,1
20141018,"서울",2,2
20141018,"세종",1,0
20141018,"세종",2,0
20141018,"울산",1,0
20141018,"울산",2,0
20141018,"인천",1,2
20141018,"인천",2,0
20141018,"전남",1,1
20141018,"전남",2,0
20141018,"전북",1,1
20141018,"전북",2,2
20141018,"제주",1,0
20141018,"제주",2,1
20141018,"충남",1,1
20141018,"충남",2,1
20141018,"충북",1,1
20141018,"충북",2,0
20141019,"강원",1,0
20141019,"강원",2,1
20141019,"경기",1,5
20141019,"경기",2,7
20141019,"경남",1,1
20141019,"경남",2,1
20141019,"경북",1,1
20141019,"경북",2,0
20141019,"광주",1,1
20141019,"광주",2,0
20141019,"대구",1,1
20141019,"대구",2,0
20141019,"대전",1,1
20141019,"대전",2,0
20141019,"부산",1,2
20141019,"부산",2,0
20141019,"서울",1,3
20141019,"서울",2,4
20141019,"세종",1,0
20141019,"세종",2,0
20141019,"울산",1,0
20141019,"울산",2,1
20141019,"인천",1,1
20141019,"인천",2,1
20141019,"전남",1,0
20141019,"전남",2,0
20141019,"전북",1,1
20141019,"전북",2,1
20141019,"제주",1,0
20141019,"제주",2,0
20141019,"충남",1,1
20141019,"충남",2,0
20141019,"충북",1,0
20141019,"충북",2,0
20141020,"강원",1,1
20141020,"강원",2,2
20141020,"경기",1,5
20141020,"경기",2,4
20141020,"경남",1,6
20141020,"경남",2,8
20141020,"경북",1,0
20141020,"경북",2,0
20141020,"광주",1,0
20141020,"광주",2,0
20141020,"대구",1,2
20141020,"대구",2,2
20141020,"대전",1,1
20141020,"대전",2,0
20141020,"부산",1,0
20141020,"부산",2,4
20141020,"서울",1,5
20141020,"서울",2,9
20141020,"세종",1,0
20141020,"세종",2,0
20141020,"울산",1,2
20141020,"울산",2,2
20141020,"인천",1,2
20141020,"인천",2,0
20141020,"전남",1,3
20141020,"전남",2,2
20141020,"전북",1,0
20141020,"전북",2,1
20141020,"제주",1,0
20141020,"제주",2,1
20141020,"충남",1,1
20141020,"충남",2,1
20141020,"충북",1,1
20141020,"충북",2,2
20141021,"강원",1,1
20141021,"강원",2,0
20141021,"경기",1,5
20141021,"경기",2,3
20141021,"경남",1,1
20141021,"경남",2,2
20141021,"경북",1,1
20141021,"경북",2,3
20141021,"광주",1,0
20141021,"광주",2,2
20141021,"대구",1,0
20141021,"대구",2,1
20141021,"대전",1,0
20141021,"대전",2,1
20141021,"부산",1,5
20141021,"부산",2,0
20141021,"서울",1,1
20141021,"서울",2,10
20141021,"세종",1,0
20141021,"세종",2,0
20141021,"울산",1,0
20141021,"울산",2,0
20141021,"인천",1,0
20141021,"인천",2,1
20141021,"전남",1,3
20141021,"전남",2,0
20141021,"전북",1,2
20141021,"전북",2,0
20141021,"제주",1,0
20141021,"제주",2,0
20141021,"충남",1,1
20141021,"충남",2,1
20141021,"충북",1,0
20141021,"충북",2,2
20141022,"강원",1,0
20141022,"강원",2,2
20141022,"경기",1,7
20141022,"경기",2,6
20141022,"경남",1,2
20141022,"경남",2,5
20141022,"경북",1,1
20141022,"경북",2,1
20141022,"광주",1,2
20141022,"광주",2,2
20141022,"대구",1,1
20141022,"대구",2,2
20141022,"대전",1,1
20141022,"대전",2,0
20141022,"부산",1,2
20141022,"부산",2,0
20141022,"서울",1,3
20141022,"서울",2,5
20141022,"세종",1,0
20141022,"세종",2,0
20141022,"울산",1,0
20141022,"울산",2,0
20141022,"인천",1,2
20141022,"인천",2,0
20141022,"전남",1,1
20141022,"전남",2,1
20141022,"전북",1,0
20141022,"전북",2,3
20141022,"제주",1,0
20141022,"제주",2,1
20141022,"충남",1,3
20141022,"충남",2,0
20141022,"충북",1,2
20141022,"충북",2,2
20141023,"강원",1,1
20141023,"강원",2,2
20141023,"경기",1,5
20141023,"경기",2,4
20141023,"경남",1,3
20141023,"경남",2,2
20141023,"경북",1,3
20141023,"경북",2,2
20141023,"광주",1,0
20141023,"광주",2,1
20141023,"대구",1,0
20141023,"대구",2,1
20141023,"대전",1,1
20141023,"대전",2,1
20141023,"부산",1,3
20141023,"부산",2,0
20141023,"서울",1,0
20141023,"서울",2,7
20141023,"세종",1,0
20141023,"세종",2,0
20141023,"울산",1,0
20141023,"울산",2,0
20141023,"인천",1,0
20141023,"인천",2,3
20141023,"전남",1,0
20141023,"전남",2,4
20141023,"전북",1,3
20141023,"전북",2,1
20141023,"제주",1,1
20141023,"제주",2,0
20141023,"충남",1,0
20141023,"충남",2,1
20141023,"충북",1,0
20141023,"충북",2,3
20141024,"강원",1,2
20141024,"강원",2,2
20141024,"경기",1,4
20141024,"경기",2,3
20141024,"경남",1,2
20141024,"경남",2,1
20141024,"경북",1,3
20141024,"경북",2,4
20141024,"광주",1,1
20141024,"광주",2,2
20141024,"대구",1,1
20141024,"대구",2,0
20141024,"대전",1,2
20141024,"대전",2,1
20141024,"부산",1,1
20141024,"부산",2,0
20141024,"서울",1,3
20141024,"서울",2,6
20141024,"세종",1,0
20141024,"세종",2,0
20141024,"울산",1,0
20141024,"울산",2,0
20141024,"인천",1,2
20141024,"인천",2,1
20141024,"전남",1,2
20141024,"전남",2,2
20141024,"전북",1,0
20141024,"전북",2,0
20141024,"제주",1,0
20141024,"제주",2,1
20141024,"충남",1,3
20141024,"충남",2,1
20141024,"충북",1,1
20141024,"충북",2,0
20141025,"강원",1,2
20141025,"강원",2,0
20141025,"경기",1,2
20141025,"경기",2,1
20141025,"경남",1,1
20141025,"경남",2,3
20141025,"경북",1,1
20141025,"경북",2,3
20141025,"광주",1,2
20141025,"광주",2,0
20141025,"대구",1,2
20141025,"대구",2,0
20141025,"대전",1,1
20141025,"대전",2,1
20141025,"부산",1,2
20141025,"부산",2,2
20141025,"서울",1,4
20141025,"서울",2,4
20141025,"세종",1,0
20141025,"세종",2,0
20141025,"울산",1,0
20141025,"울산",2,0
20141025,"인천",1,2
20141025,"인천",2,1
20141025,"전남",1,1
20141025,"전남",2,1
20141025,"전북",1,1
20141025,"전북",2,2
20141025,"제주",1,1
20141025,"제주",2,0
20141025,"충남",1,0
20141025,"충남",2,1
20141025,"충북",1,1
20141025,"충북",2,0
20141026,"강원",1,0
20141026,"강원",2,0
20141026,"경기",1,10
20141026,"경기",2,3
20141026,"경남",1,2
20141026,"경남",2,2
20141026,"경북",1,1
20141026,"경북",2,0
20141026,"광주",1,0
20141026,"광주",2,0
20141026,"대구",1,0
20141026,"대구",2,0
20141026,"대전",1,0
20141026,"대전",2,1
20141026,"부산",1,1
20141026,"부산",2,0
20141026,"서울",1,3
20141026,"서울",2,1
20141026,"세종",1,0
20141026,"세종",2,0
20141026,"울산",1,1
20141026,"울산",2,0
20141026,"인천",1,2
20141026,"인천",2,0
20141026,"전남",1,2
20141026,"전남",2,1
20141026,"전북",1,1
20141026,"전북",2,2
20141026,"제주",1,1
20141026,"제주",2,0
20141026,"충남",1,2
20141026,"충남",2,1
20141026,"충북",1,1
20141026,"충북",2,0
20141027,"강원",1,1
20141027,"강원",2,0
20141027,"경기",1,5
20141027,"경기",2,9
20141027,"경남",1,2
20141027,"경남",2,1
20141027,"경북",1,2
20141027,"경북",2,2
20141027,"광주",1,4
20141027,"광주",2,1
20141027,"대구",1,0
20141027,"대구",2,0
20141027,"대전",1,0
20141027,"대전",2,0
20141027,"부산",1,2
20141027,"부산",2,3
20141027,"서울",1,3
20141027,"서울",2,5
20141027,"세종",1,0
20141027,"세종",2,0
20141027,"울산",1,1
20141027,"울산",2,3
20141027,"인천",1,1
20141027,"인천",2,1
20141027,"전남",1,4
20141027,"전남",2,3
20141027,"전북",1,2
20141027,"전북",2,1
20141027,"제주",1,0
20141027,"제주",2,0
20141027,"충남",1,1
20141027,"충남",2,2
20141027,"충북",1,1
20141027,"충북",2,1
20141028,"강원",1,1
20141028,"강원",2,0
20141028,"경기",1,4
20141028,"경기",2,8
20141028,"경남",1,3
20141028,"경남",2,3
20141028,"경북",1,0
20141028,"경북",2,0
20141028,"광주",1,0
20141028,"광주",2,0
20141028,"대구",1,0
20141028,"대구",2,0
20141028,"대전",1,3
20141028,"대전",2,1
20141028,"부산",1,4
20141028,"부산",2,0
20141028,"서울",1,5
20141028,"서울",2,2
20141028,"세종",1,1
20141028,"세종",2,0
20141028,"울산",1,1
20141028,"울산",2,0
20141028,"인천",1,1
20141028,"인천",2,0
20141028,"전남",1,0
20141028,"전남",2,3
20141028,"전북",1,0
20141028,"전북",2,2
20141028,"제주",1,0
20141028,"제주",2,0
20141028,"충남",1,1
20141028,"충남",2,0
20141028,"충북",1,1
20141028,"충북",2,0
20141029,"강원",1,2
20141029,"강원",2,0
20141029,"경기",1,5
20141029,"경기",2,6
20141029,"경남",1,5
20141029,"경남",2,0
20141029,"경북",1,1
20141029,"경북",2,5
20141029,"광주",1,2
20141029,"광주",2,0
20141029,"대구",1,0
20141029,"대구",2,1
20141029,"대전",1,0
20141029,"대전",2,0
20141029,"부산",1,4
20141029,"부산",2,2
20141029,"서울",1,2
20141029,"서울",2,5
20141029,"세종",1,0
20141029,"세종",2,0
20141029,"울산",1,0
20141029,"울산",2,0
20141029,"인천",1,2
20141029,"인천",2,1
20141029,"전남",1,0
20141029,"전남",2,0
20141029,"전북",1,0
20141029,"전북",2,1
20141029,"제주",1,0
20141029,"제주",2,0
20141029,"충남",1,2
20141029,"충남",2,0
20141029,"충북",1,2
20141029,"충북",2,0
20141030,"강원",1,1
20141030,"강원",2,2
20141030,"경기",1,4
20141030,"경기",2,5
20141030,"경남",1,3
20141030,"경남",2,3
20141030,"경북",1,1
20141030,"경북",2,0
20141030,"광주",1,1
20141030,"광주",2,0
20141030,"대구",1,2
20141030,"대구",2,1
20141030,"대전",1,0
20141030,"대전",2,0
20141030,"부산",1,0
20141030,"부산",2,1
20141030,"서울",1,3
20141030,"서울",2,3
20141030,"세종",1,1
20141030,"세종",2,0
20141030,"울산",1,0
20141030,"울산",2,0
20141030,"인천",1,2
20141030,"인천",2,0
20141030,"전남",1,2
20141030,"전남",2,0
20141030,"전북",1,1
20141030,"전북",2,2
20141030,"제주",1,0
20141030,"제주",2,0
20141030,"충남",1,2
20141030,"충남",2,0
20141030,"충북",1,1
20141030,"충북",2,1
20141031,"강원",1,1
20141031,"강원",2,1
20141031,"경기",1,10
20141031,"경기",2,5
20141031,"경남",1,1
20141031,"경남",2,2
20141031,"경북",1,2
20141031,"경북",2,2
20141031,"광주",1,3
20141031,"광주",2,2
20141031,"대구",1,1
20141031,"대구",2,2
20141031,"대전",1,0
20141031,"대전",2,0
20141031,"부산",1,3
20141031,"부산",2,2
20141031,"서울",1,1
20141031,"서울",2,6
20141031,"세종",1,0
20141031,"세종",2,0
20141031,"울산",1,0
20141031,"울산",2,1
20141031,"인천",1,0
20141031,"인천",2,0
20141031,"전남",1,0
20141031,"전남",2,2
20141031,"전북",1,0
20141031,"전북",2,1
20141031,"제주",1,0
20141031,"제주",2,1
20141031,"충남",1,4
20141031,"충남",2,1
20141031,"충북",1,1
20141031,"충북",2,1
20141101,"강원",1,3
20141101,"강원",2,2
20141101,"경기",1,6
20141101,"경기",2,8
20141101,"경남",1,5
20141101,"경남",2,2
20141101,"경북",1,3
20141101,"경북",2,4
20141101,"광주",1,1
20141101,"광주",2,3
20141101,"대구",1,1
20141101,"대구",2,2
20141101,"대전",1,2
20141101,"대전",2,1
20141101,"부산",1,3
20141101,"부산",2,2
20141101,"서울",1,5
20141101,"서울",2,3
20141101,"세종",1,0
20141101,"세종",2,0
20141101,"울산",1,1
20141101,"울산",2,0
20141101,"인천",1,1
20141101,"인천",2,1
20141101,"전남",1,2
20141101,"전남",2,2
20141101,"전북",1,3
20141101,"전북",2,1
20141101,"제주",1,1
20141101,"제주",2,1
20141101,"충남",1,3
20141101,"충남",2,1
20141101,"충북",1,1
20141101,"충북",2,3
20141102,"강원",1,4
20141102,"강원",2,1
20141102,"경기",1,5
20141102,"경기",2,3
20141102,"경남",1,2
20141102,"경남",2,2
20141102,"경북",1,1
20141102,"경북",2,1
20141102,"광주",1,0
20141102,"광주",2,0
20141102,"대구",1,1
20141102,"대구",2,2
20141102,"대전",1,0
20141102,"대전",2,0
20141102,"부산",1,1
20141102,"부산",2,1
20141102,"서울",1,3
20141102,"서울",2,4
20141102,"세종",1,0
20141102,"세종",2,0
20141102,"울산",1,0
20141102,"울산",2,0
20141102,"인천",1,0
20141102,"인천",2,1
20141102,"전남",1,2
20141102,"전남",2,2
20141102,"전북",1,0
20141102,"전북",2,0
20141102,"제주",1,0
20141102,"제주",2,1
20141102,"충남",1,2
20141102,"충남",2,0
20141102,"충북",1,1
20141102,"충북",2,4
20141103,"강원",1,0
20141103,"강원",2,1
20141103,"경기",1,7
20141103,"경기",2,2
20141103,"경남",1,2
20141103,"경남",2,1
20141103,"경북",1,3
20141103,"경북",2,4
20141103,"광주",1,2
20141103,"광주",2,0
20141103,"대구",1,2
20141103,"대구",2,4
20141103,"대전",1,1
20141103,"대전",2,2
20141103,"부산",1,4
20141103,"부산",2,4
20141103,"서울",1,4
20141103,"서울",2,2
20141103,"세종",1,0
20141103,"세종",2,0
20141103,"울산",1,0
20141103,"울산",2,0
20141103,"인천",1,1
20141103,"인천",2,1
20141103,"전남",1,1
20141103,"전남",2,4
20141103,"전북",1,2
20141103,"전북",2,3
20141103,"제주",1,1
20141103,"제주",2,0
20141103,"충남",1,3
20141103,"충남",2,0
20141103,"충북",1,1
20141103,"충북",2,1
20141104,"강원",1,1
20141104,"강원",2,2
20141104,"경기",1,2
20141104,"경기",2,4
20141104,"경남",1,3
20141104,"경남",2,1
20141104,"경북",1,5
20141104,"경북",2,3
20141104,"광주",1,0
20141104,"광주",2,0
20141104,"대구",1,0
20141104,"대구",2,2
20141104,"대전",1,0
20141104,"대전",2,0
20141104,"부산",1,1
20141104,"부산",2,2
20141104,"서울",1,3
20141104,"서울",2,6
20141104,"세종",1,0
20141104,"세종",2,0
20141104,"울산",1,1
20141104,"울산",2,3
20141104,"인천",1,0
20141104,"인천",2,0
20141104,"전남",1,3
20141104,"전남",2,1
20141104,"전북",1,1
20141104,"전북",2,1
20141104,"제주",1,1
20141104,"제주",2,0
20141104,"충남",1,0
20141104,"충남",2,0
20141104,"충북",1,1
20141104,"충북",2,2
20141105,"강원",1,0
20141105,"강원",2,1
20141105,"경기",1,1
20141105,"경기",2,5
20141105,"경남",1,0
20141105,"경남",2,2
20141105,"경북",1,6
20141105,"경북",2,4
20141105,"광주",1,1
20141105,"광주",2,1
20141105,"대구",1,2
20141105,"대구",2,0
20141105,"대전",1,1
20141105,"대전",2,0
20141105,"부산",1,4
20141105,"부산",2,2
20141105,"서울",1,5
20141105,"서울",2,4
20141105,"세종",1,0
20141105,"세종",2,1
20141105,"울산",1,1
20141105,"울산",2,0
20141105,"인천",1,3
20141105,"인천",2,2
20141105,"전남",1,4
20141105,"전남",2,0
20141105,"전북",1,1
20141105,"전북",2,0
20141105,"제주",1,0
20141105,"제주",2,1
20141105,"충남",1,0
20141105,"충남",2,0
20141105,"충북",1,1
20141105,"충북",2,1
20141106,"강원",1,1
20141106,"강원",2,0
20141106,"경기",1,5
20141106,"경기",2,6
20141106,"경남",1,0
20141106,"경남",2,2
20141106,"경북",1,0
20141106,"경북",2,0
20141106,"광주",1,0
20141106,"광주",2,0
20141106,"대구",1,0
20141106,"대구",2,0
20141106,"대전",1,0
20141106,"대전",2,1
20141106,"부산",1,2
20141106,"부산",2,1
20141106,"서울",1,4
20141106,"서울",2,2
20141106,"세종",1,0
20141106,"세종",2,0
20141106,"울산",1,0
20141106,"울산",2,1
20141106,"인천",1,0
20141106,"인천",2,1
20141106,"전남",1,1
20141106,"전남",2,3
20141106,"전북",1,3
20141106,"전북",2,0
20141106,"제주",1,0
20141106,"제주",2,0
20141106,"충남",1,3
20141106,"충남",2,0
20141106,"충북",1,1
20141106,"충북",2,0
20141107,"강원",1,0
20141107,"강원",2,0
20141107,"경기",1,5
20141107,"경기",2,5
20141107,"경남",1,1
20141107,"경남",2,0
20141107,"경북",1,2
20141107,"경북",2,2
20141107,"광주",1,3
20141107,"광주",2,0
20141107,"대구",1,0
20141107,"대구",2,1
20141107,"대전",1,0
20141107,"대전",2,0
20141107,"부산",1,2
20141107,"부산",2,3
20141107,"서울",1,2
20141107,"서울",2,6
20141107,"세종",1,0
20141107,"세종",2,0
20141107,"울산",1,0
20141107,"울산",2,1
20141107,"인천",1,1
20141107,"인천",2,0
20141107,"전남",1,2
20141107,"전남",2,1
20141107,"전북",1,1
20141107,"전북",2,0
20141107,"제주",1,2
20141107,"제주",2,1
20141107,"충남",1,1
20141107,"충남",2,3
20141107,"충북",1,0
20141107,"충북",2,0
20141108,"강원",1,2
20141108,"강원",2,1
20141108,"경기",1,6
20141108,"경기",2,4
20141108,"경남",1,1
20141108,"경남",2,2
20141108,"경북",1,1
20141108,"경북",2,1
20141108,"광주",1,0
20141108,"광주",2,0
20141108,"대구",1,0
20141108,"대구",2,0
20141108,"대전",1,0
20141108,"대전",2,1
20141108,"부산",1,2
20141108,"부산",2,0
20141108,"서울",1,3
20141108,"서울",2,3
20141108,"세종",1,0
20141108,"세종",2,1
20141108,"울산",1,0
20141108,"울산",2,1
20141108,"인천",1,0
20141108,"인천",2,0
20141108,"전남",1,0
20141108,"전남",2,0
20141108,"전북",1,3
20141108,"전북",2,2
20141108,"제주",1,0
20141108,"제주",2,0
20141108,"충남",1,0
20141108,"충남",2,2
20141108,"충북",1,0
20141108,"충북",2,0
20141109,"강원",1,0
20141109,"강원",2,1
20141109,"경기",1,1
20141109,"경기",2,1
20141109,"경남",1,2
20141109,"경남",2,3
20141109,"경북",1,1
20141109,"경북",2,0
20141109,"광주",1,0
20141109,"광주",2,1
20141109,"대구",1,1
20141109,"대구",2,0
20141109,"대전",1,1
20141109,"대전",2,1
20141109,"부산",1,0
20141109,"부산",2,4
20141109,"서울",1,1
20141109,"서울",2,1
20141109,"세종",1,0
20141109,"세종",2,0
20141109,"울산",1,0
20141109,"울산",2,1
20141109,"인천",1,0
20141109,"인천",2,2
20141109,"전남",1,0
20141109,"전남",2,2
20141109,"전북",1,1
20141109,"전북",2,1
20141109,"제주",1,0
20141109,"제주",2,0
20141109,"충남",1,0
20141109,"충남",2,0
20141109,"충북",1,1
20141109,"충북",2,1
20141110,"강원",1,0
20141110,"강원",2,0
20141110,"경기",1,5
20141110,"경기",2,6
20141110,"경남",1,4
20141110,"경남",2,7
20141110,"경북",1,1
20141110,"경북",2,2
20141110,"광주",1,1
20141110,"광주",2,0
20141110,"대구",1,1
20141110,"대구",2,0
20141110,"대전",1,1
20141110,"대전",2,0
20141110,"부산",1,1
20141110,"부산",2,2
20141110,"서울",1,6
20141110,"서울",2,7
20141110,"세종",1,0
20141110,"세종",2,0
20141110,"울산",1,1
20141110,"울산",2,1
20141110,"인천",1,1
20141110,"인천",2,0
20141110,"전남",1,1
20141110,"전남",2,2
